valores,score,sku,param
701,0.9804060558707725,29,n_estimators
751,0.9802454738240705,29,n_estimators
801,0.9809525743812709,29,n_estimators
851,0.9810880797496166,29,n_estimators
901,0.9807428837410048,29,n_estimators
951,0.9810166955977527,29,n_estimators
1001,0.9806183193834552,29,n_estimators
1051,0.9811335676292878,29,n_estimators
1101,0.9812111162301745,29,n_estimators
1151,0.9807759320586724,29,n_estimators
1201,0.9813084812426885,29,n_estimators
1,0.8946064051001135,30,n_estimators
51,0.9477655967167953,30,n_estimators
101,0.9516366095027952,30,n_estimators
151,0.9475576607065825,30,n_estimators
201,0.9488861315221087,30,n_estimators
251,0.9478969511876173,30,n_estimators
301,0.9469962845207734,30,n_estimators
351,0.949085596847269,30,n_estimators
401,0.9481741395077784,30,n_estimators
451,0.9488073837139396,30,n_estimators
501,0.9472187514450915,30,n_estimators
551,0.9477616216247332,30,n_estimators
601,0.9486268328515867,30,n_estimators
651,0.948825145852751,30,n_estimators
701,0.9484700157493893,30,n_estimators
751,0.948868187851972,30,n_estimators
801,0.9489827217202822,30,n_estimators
851,0.9486241887752429,30,n_estimators
901,0.9483037595723954,30,n_estimators
951,0.9492097094487105,30,n_estimators
1001,0.9487501619971059,30,n_estimators
1051,0.9492139574793685,30,n_estimators
1101,0.9491136329769353,30,n_estimators
1151,0.9497798771453637,30,n_estimators
1201,0.9484649986993902,30,n_estimators
1,0.9465259986911038,31,n_estimators
51,0.9836550661962202,31,n_estimators
101,0.9817476695453221,31,n_estimators
151,0.9837950930461979,31,n_estimators
201,0.9837878727914703,31,n_estimators
251,0.9818339584600976,31,n_estimators
301,0.9830841838571716,31,n_estimators
351,0.9829552322837432,31,n_estimators
401,0.9828388129486553,31,n_estimators
451,0.9824584413407216,31,n_estimators
501,0.9833132365742355,31,n_estimators
551,0.9831694440503762,31,n_estimators
601,0.982111295204624,31,n_estimators
651,0.9834544143407055,31,n_estimators
701,0.9828093585682789,31,n_estimators
751,0.9828942078264098,31,n_estimators
801,0.9824489006674548,31,n_estimators
851,0.9828730390114785,31,n_estimators
901,0.9831762038321942,31,n_estimators
951,0.983007157729255,31,n_estimators
1001,0.9828804584960782,31,n_estimators
1051,0.9827439935329418,31,n_estimators
1101,0.982474361231981,31,n_estimators
1151,0.9823775785320428,31,n_estimators
1201,0.9831527839218316,31,n_estimators
1,0.8577783837795926,32,n_estimators
51,0.9595951224039673,32,n_estimators
101,0.9572575604989925,32,n_estimators
151,0.9605063186618499,32,n_estimators
201,0.9620791727891531,32,n_estimators
251,0.9595181293881089,32,n_estimators
301,0.9618636927923545,32,n_estimators
351,0.9608906149465652,32,n_estimators
401,0.9603495132868525,32,n_estimators
451,0.9604784562836521,32,n_estimators
501,0.9600760199853777,32,n_estimators
551,0.9600868571148826,32,n_estimators
601,0.9590922435973123,32,n_estimators
651,0.9602787817860228,32,n_estimators
701,0.9590896111599403,32,n_estimators
751,0.9605631451179577,32,n_estimators
801,0.9594770082061986,32,n_estimators
851,0.9601114846597737,32,n_estimators
901,0.9592271820919464,32,n_estimators
951,0.9595261600227116,32,n_estimators
1001,0.9608417709254761,32,n_estimators
1051,0.9603720985631095,32,n_estimators
1101,0.9617790236116268,32,n_estimators
1151,0.9596766422577475,32,n_estimators
1201,0.9603355953325182,32,n_estimators
1,0.8304077996298458,33,n_estimators
51,0.8920590845903772,33,n_estimators
101,0.8827864348446658,33,n_estimators
151,0.882355160047164,33,n_estimators
201,0.8790399804886717,33,n_estimators
251,0.8834688309100698,33,n_estimators
301,0.8792071502029855,33,n_estimators
351,0.880955831027722,33,n_estimators
401,0.879152803378498,33,n_estimators
451,0.8856017848225393,33,n_estimators
501,0.8785439348856162,33,n_estimators
551,0.8795364498565222,33,n_estimators
601,0.8812776202352403,33,n_estimators
651,0.8852202339631311,33,n_estimators
701,0.8816033198679623,33,n_estimators
751,0.8796453541769096,33,n_estimators
801,0.8793522253746161,33,n_estimators
851,0.8836335945097635,33,n_estimators
901,0.8827700635210577,33,n_estimators
951,0.8848406135177043,33,n_estimators
1001,0.8813363051294126,33,n_estimators
1051,0.8811664953512541,33,n_estimators
1101,0.880889600406134,33,n_estimators
1151,0.880340491533593,33,n_estimators
1201,0.8811722582714493,33,n_estimators
1,0.963185499631855,34,n_estimators
51,0.9878986097405777,34,n_estimators
101,0.9873421698404184,34,n_estimators
151,0.9885499892171081,34,n_estimators
201,0.9895299875956869,34,n_estimators
251,0.9878048280805106,34,n_estimators
301,0.9877131383294295,34,n_estimators
351,0.9882079136963609,34,n_estimators
401,0.9877906684040144,34,n_estimators
451,0.987813465420749,34,n_estimators
501,0.9877889628577846,34,n_estimators
551,0.9879824850728357,34,n_estimators
601,0.9878554356066298,34,n_estimators
651,0.9880371550607114,34,n_estimators
701,0.9880710757924066,34,n_estimators
751,0.9881981284404117,34,n_estimators
801,0.987547555834449,34,n_estimators
851,0.9878907895960122,34,n_estimators
901,0.9880856343253405,34,n_estimators
951,0.9882592052885275,34,n_estimators
1001,0.9881509599314497,34,n_estimators
1051,0.9881600789020647,34,n_estimators
1101,0.9879916045101165,34,n_estimators
1151,0.9879429980863307,34,n_estimators
1201,0.9877814574564169,34,n_estimators
1,0.9505264424902379,35,n_estimators
51,0.9837759311934948,35,n_estimators
101,0.9841075076223778,35,n_estimators
151,0.9851997736106104,35,n_estimators
201,0.9846620650233169,35,n_estimators
251,0.9848730314070744,35,n_estimators
301,0.9849826680986418,35,n_estimators
351,0.9860458853304324,35,n_estimators
401,0.9857185224290471,35,n_estimators
451,0.9858581565324771,35,n_estimators
501,0.9857166362551012,35,n_estimators
551,0.9848611139756227,35,n_estimators
601,0.9851216855638957,35,n_estimators
651,0.9856793035571815,35,n_estimators
701,0.985872704998036,35,n_estimators
751,0.9851793588775826,35,n_estimators
801,0.9851299559717819,35,n_estimators
851,0.9853621546848885,35,n_estimators
901,0.985221915179002,35,n_estimators
951,0.9851883692199156,35,n_estimators
1001,0.9850396707439418,35,n_estimators
1051,0.9858225995628941,35,n_estimators
1101,0.9852800670680018,35,n_estimators
1151,0.9853958762290651,35,n_estimators
1201,0.9855615631401717,35,n_estimators
1,0.9345285512178015,36,n_estimators
51,0.9627473551391781,36,n_estimators
101,0.9727093583607109,36,n_estimators
151,0.9732140716823826,36,n_estimators
201,0.9764040044959046,36,n_estimators
251,0.971282906500601,36,n_estimators
301,0.9727237629433944,36,n_estimators
351,0.9710059893331842,36,n_estimators
401,0.9735675478722249,36,n_estimators
451,0.9718820762052175,36,n_estimators
501,0.9726516782099567,36,n_estimators
551,0.9729265367732916,36,n_estimators
601,0.9746094675216156,36,n_estimators
651,0.9713759832175282,36,n_estimators
701,0.9735457343550245,36,n_estimators
751,0.9726197433078123,36,n_estimators
801,0.9729278565970343,36,n_estimators
851,0.9740068521313612,36,n_estimators
901,0.9723916184553665,36,n_estimators
951,0.9737617748493346,36,n_estimators
1001,0.9721998053884578,36,n_estimators
1051,0.9720851035462392,36,n_estimators
1101,0.9740853829047921,36,n_estimators
1151,0.9736661969871637,36,n_estimators
1201,0.9735652516873591,36,n_estimators
1,0.9824824337738677,37,n_estimators
51,0.9944192620736837,37,n_estimators
101,0.9925108730963875,37,n_estimators
151,0.9943202361870448,37,n_estimators
201,0.9945329103744249,37,n_estimators
251,0.9939820091440084,37,n_estimators
301,0.9932032361003494,37,n_estimators
351,0.9937193340415356,37,n_estimators
401,0.9935489786153935,37,n_estimators
451,0.9944087681596278,37,n_estimators
501,0.9942262822271675,37,n_estimators
551,0.9940901968476105,37,n_estimators
601,0.9939989518627874,37,n_estimators
651,0.9939217879648521,37,n_estimators
701,0.9934453699090344,37,n_estimators
751,0.9941898055628848,37,n_estimators
801,0.9938030169174202,37,n_estimators
851,0.9941102523413085,37,n_estimators
901,0.9937846683548809,37,n_estimators
951,0.9939767591427973,37,n_estimators
1001,0.9943432011125041,37,n_estimators
1051,0.9939029297381656,37,n_estimators
1101,0.9940171494130479,37,n_estimators
1151,0.9937084840939436,37,n_estimators
1201,0.9942116758276958,37,n_estimators
1,0.9705550726259804,38,n_estimators
51,0.9299827164492004,38,n_estimators
101,0.9216019592424901,38,n_estimators
151,0.9156497549503517,38,n_estimators
201,0.9108790230719547,38,n_estimators
251,0.9105929085449561,38,n_estimators
301,0.9155922187549322,38,n_estimators
351,0.9108191743227806,38,n_estimators
401,0.9180600805099444,38,n_estimators
451,0.9128666115830396,38,n_estimators
501,0.9129445543685606,38,n_estimators
551,0.9148611678191354,38,n_estimators
601,0.9069905544355831,38,n_estimators
651,0.9156249285020563,38,n_estimators
701,0.9120763352314744,38,n_estimators
751,0.9128190200995235,38,n_estimators
801,0.9111805355963563,38,n_estimators
851,0.9109507437399164,38,n_estimators
901,0.9123461303723803,38,n_estimators
951,0.9135612454393763,38,n_estimators
1001,0.9120136676095889,38,n_estimators
1051,0.9117365257884446,38,n_estimators
1101,0.9110220785787139,38,n_estimators
1151,0.9116232242864887,38,n_estimators
1201,0.9135195447125658,38,n_estimators
1,0.6770662768197983,39,n_estimators
51,0.7289256328703269,39,n_estimators
101,0.757085507988265,39,n_estimators
151,0.7601230721973415,39,n_estimators
201,0.7732349416916094,39,n_estimators
251,0.7592946419435525,39,n_estimators
301,0.7602990166131611,39,n_estimators
351,0.7501075300762079,39,n_estimators
401,0.7589150360323034,39,n_estimators
451,0.7573862414653071,39,n_estimators
501,0.7675348125575749,39,n_estimators
551,0.7535959141524693,39,n_estimators
601,0.7736853074997478,39,n_estimators
651,0.7547028308670131,39,n_estimators
701,0.7593711478490688,39,n_estimators
751,0.7610392980480107,39,n_estimators
801,0.7604227351048063,39,n_estimators
851,0.7617592758384086,39,n_estimators
901,0.7569435829826174,39,n_estimators
951,0.7595469643144009,39,n_estimators
1001,0.7546297843193268,39,n_estimators
1051,0.7606301199717214,39,n_estimators
1101,0.7624941596707466,39,n_estimators
1151,0.7579644085666012,39,n_estimators
1201,0.7512615757528505,39,n_estimators
1,0.977773938617179,40,n_estimators
51,0.9963848944449486,40,n_estimators
101,0.9966386259454825,40,n_estimators
151,0.9971456020895906,40,n_estimators
201,0.9966164119227618,40,n_estimators
251,0.9973811559981952,40,n_estimators
301,0.9968249907222136,40,n_estimators
351,0.9970880430882266,40,n_estimators
401,0.9971857259218811,40,n_estimators
451,0.9971824747871892,40,n_estimators
501,0.9972119930972351,40,n_estimators
551,0.9971706619700155,40,n_estimators
601,0.9968035453549295,40,n_estimators
651,0.9970510702751427,40,n_estimators
701,0.9972359387179652,40,n_estimators
751,0.9971160184536613,40,n_estimators
801,0.9973656653496749,40,n_estimators
851,0.9971387442820423,40,n_estimators
901,0.9972513731773299,40,n_estimators
951,0.9973605502850142,40,n_estimators
1001,0.9971213037891196,40,n_estimators
1051,0.9971749821524843,40,n_estimators
1101,0.9971345511894325,40,n_estimators
1151,0.9970896726471074,40,n_estimators
1201,0.9971056907746554,40,n_estimators
1,0.9581340742096511,41,n_estimators
51,0.9785487408046476,41,n_estimators
101,0.9797330888562155,41,n_estimators
151,0.9797670085806903,41,n_estimators
201,0.9810261701750126,41,n_estimators
251,0.9820377697608533,41,n_estimators
301,0.9810371170103938,41,n_estimators
351,0.9802331260587656,41,n_estimators
401,0.9812875493384529,41,n_estimators
451,0.979935019378266,41,n_estimators
501,0.9806338328552423,41,n_estimators
551,0.9814990995923126,41,n_estimators
601,0.9814220608318867,41,n_estimators
651,0.9808238591506734,41,n_estimators
701,0.9807913219578623,41,n_estimators
751,0.9809246028747295,41,n_estimators
801,0.9799577319272588,41,n_estimators
851,0.980902786198712,41,n_estimators
901,0.980850059939159,41,n_estimators
951,0.9806796255450696,41,n_estimators
1001,0.9810590374682263,41,n_estimators
1051,0.9811024692833596,41,n_estimators
1101,0.980716644726944,41,n_estimators
1151,0.9817230347682238,41,n_estimators
1201,0.9803805542130535,41,n_estimators
1,0.8650260558975468,42,n_estimators
51,0.8301170382084972,42,n_estimators
101,0.8168686295723756,42,n_estimators
151,0.8254725288483618,42,n_estimators
201,0.8302268936872681,42,n_estimators
251,0.8320428841929081,42,n_estimators
301,0.8280708232082586,42,n_estimators
351,0.8277420274216839,42,n_estimators
401,0.8277520863838316,42,n_estimators
451,0.8292527036388178,42,n_estimators
501,0.8298822087876366,42,n_estimators
551,0.8298050172532812,42,n_estimators
601,0.8289878850066441,42,n_estimators
651,0.8292592524788016,42,n_estimators
701,0.8282419097618896,42,n_estimators
751,0.8287641992925177,42,n_estimators
801,0.8284887826816695,42,n_estimators
851,0.8274341427479655,42,n_estimators
901,0.829804276792461,42,n_estimators
951,0.8252767309693954,42,n_estimators
1001,0.8275424294487643,42,n_estimators
1051,0.8272089536852965,42,n_estimators
1101,0.8257180172565922,42,n_estimators
1151,0.8263734644859875,42,n_estimators
1201,0.8258024424250998,42,n_estimators
1,0.8793276274192305,43,n_estimators
51,0.9320866284520097,43,n_estimators
101,0.938734521791822,43,n_estimators
151,0.9358527644625253,43,n_estimators
201,0.9398436385703741,43,n_estimators
251,0.9378547033163751,43,n_estimators
301,0.936822930849266,43,n_estimators
351,0.9382762348451514,43,n_estimators
401,0.9390148918796752,43,n_estimators
451,0.9368950067394742,43,n_estimators
501,0.9403600320028245,43,n_estimators
551,0.9381096435812957,43,n_estimators
601,0.9370768243064254,43,n_estimators
651,0.937006251640768,43,n_estimators
701,0.9373517070504848,43,n_estimators
751,0.9362798497877753,43,n_estimators
801,0.9369059432917037,43,n_estimators
851,0.9373762639406077,43,n_estimators
901,0.9373984350548191,43,n_estimators
951,0.9393367108086379,43,n_estimators
1001,0.9368339279229619,43,n_estimators
1051,0.9377052892253915,43,n_estimators
1101,0.9386239412645873,43,n_estimators
1151,0.9367318533913391,43,n_estimators
1201,0.9377773219544647,43,n_estimators
1,0.8038792655747824,44,n_estimators
51,0.900713859136215,44,n_estimators
101,0.8943037053069618,44,n_estimators
151,0.896546684423311,44,n_estimators
201,0.8926947907395276,44,n_estimators
251,0.9009529031582768,44,n_estimators
301,0.9013490854600885,44,n_estimators
351,0.8976594006349178,44,n_estimators
401,0.8955082689638421,44,n_estimators
451,0.897482894223885,44,n_estimators
501,0.895644027519746,44,n_estimators
551,0.8938074000099618,44,n_estimators
601,0.8979345796095209,44,n_estimators
651,0.8945733535018865,44,n_estimators
701,0.896279202160236,44,n_estimators
751,0.8957040978540229,44,n_estimators
801,0.8983542226207769,44,n_estimators
851,0.8950458353682573,44,n_estimators
901,0.8948618545491728,44,n_estimators
951,0.8958390308507909,44,n_estimators
1001,0.8950516056703264,44,n_estimators
1051,0.8971353324198781,44,n_estimators
1101,0.895978714150148,44,n_estimators
1151,0.8965262292301991,44,n_estimators
1201,0.8936488232707247,44,n_estimators
1,0.795308999328532,45,n_estimators
51,0.8969255574492998,45,n_estimators
101,0.8896354830623977,45,n_estimators
151,0.8919336695011598,45,n_estimators
201,0.8977464375262221,45,n_estimators
251,0.8933071869484056,45,n_estimators
301,0.8970345482359441,45,n_estimators
351,0.8979312357492903,45,n_estimators
401,0.8989141916554904,45,n_estimators
451,0.8978024050858414,45,n_estimators
501,0.8995664359555553,45,n_estimators
551,0.8994764350390014,45,n_estimators
601,0.8975752423368913,45,n_estimators
651,0.896227544486599,45,n_estimators
701,0.8985406795905835,45,n_estimators
751,0.8960904094613766,45,n_estimators
801,0.8977833260592174,45,n_estimators
851,0.8959688335641063,45,n_estimators
901,0.8980771397381252,45,n_estimators
951,0.8969940731214292,45,n_estimators
1001,0.8952748182100445,45,n_estimators
1051,0.8973627806402789,45,n_estimators
1101,0.8996786775023988,45,n_estimators
1151,0.8980965905348203,45,n_estimators
1201,0.8973452734524825,45,n_estimators
1,0.8511291330625055,46,n_estimators
51,0.9018774809530503,46,n_estimators
101,0.9146846736839078,46,n_estimators
151,0.9108257296861004,46,n_estimators
201,0.9141218118540658,46,n_estimators
251,0.9068176481229708,46,n_estimators
301,0.9085103681473174,46,n_estimators
351,0.909300008424561,46,n_estimators
401,0.9126612178587209,46,n_estimators
451,0.9126619812402614,46,n_estimators
501,0.912563970717648,46,n_estimators
551,0.9099297161698232,46,n_estimators
601,0.9102458187483604,46,n_estimators
651,0.9105583947958704,46,n_estimators
701,0.9130301392680387,46,n_estimators
751,0.9098553647306528,46,n_estimators
801,0.9113917871240994,46,n_estimators
851,0.9134065758508999,46,n_estimators
901,0.9113964054317062,46,n_estimators
951,0.9113738097447861,46,n_estimators
1001,0.9115857128086224,46,n_estimators
1051,0.911926008389748,46,n_estimators
1101,0.9116306996045652,46,n_estimators
1151,0.9125179023104198,46,n_estimators
1201,0.9134510800512595,46,n_estimators
1,0.8573473202108135,47,n_estimators
51,0.9084153585945508,47,n_estimators
101,0.9084620422402935,47,n_estimators
151,0.9114317427111588,47,n_estimators
201,0.9155847714806696,47,n_estimators
251,0.9110866221999588,47,n_estimators
301,0.9126559584107476,47,n_estimators
351,0.913049920526052,47,n_estimators
401,0.9146248792017413,47,n_estimators
451,0.9150595814765096,47,n_estimators
501,0.9103030037224235,47,n_estimators
551,0.9120695843960756,47,n_estimators
601,0.9111539280982728,47,n_estimators
651,0.914239358108602,47,n_estimators
701,0.911799972936829,47,n_estimators
751,0.9141400534501146,47,n_estimators
801,0.9145847175400625,47,n_estimators
851,0.9127154274668212,47,n_estimators
901,0.9128375906965152,47,n_estimators
951,0.9124151811129756,47,n_estimators
1001,0.9131934914684897,47,n_estimators
1051,0.91418965097954,47,n_estimators
1101,0.9136822346683484,47,n_estimators
1151,0.9142947583353853,47,n_estimators
1201,0.9125432392519093,47,n_estimators
1,0.8529626070923301,48,n_estimators
51,0.9505100341659414,48,n_estimators
101,0.9485380984279972,48,n_estimators
151,0.9481452371432436,48,n_estimators
201,0.9488078670733228,48,n_estimators
251,0.9490656660522268,48,n_estimators
301,0.9504262988573382,48,n_estimators
351,0.9488825851811307,48,n_estimators
401,0.9504104719534292,48,n_estimators
451,0.9508820440412568,48,n_estimators
501,0.9498568289223123,48,n_estimators
551,0.9492084784688869,48,n_estimators
601,0.9488942451397755,48,n_estimators
651,0.9485400724049903,48,n_estimators
701,0.94831866482055,48,n_estimators
751,0.9491838793814082,48,n_estimators
801,0.9499233327696344,48,n_estimators
851,0.9506600265069347,48,n_estimators
901,0.9491675703793039,48,n_estimators
951,0.9501491423035061,48,n_estimators
1001,0.9488406880331502,48,n_estimators
1051,0.9501196113664286,48,n_estimators
1101,0.9489435388092909,48,n_estimators
1151,0.9493366734090491,48,n_estimators
1201,0.9491277748740745,48,n_estimators
1,0.9053313909757789,49,n_estimators
51,0.9258449691016986,49,n_estimators
101,0.9342478661649964,49,n_estimators
151,0.9338948513571483,49,n_estimators
201,0.9321029686853262,49,n_estimators
251,0.9308935782218244,49,n_estimators
301,0.9324812459288583,49,n_estimators
351,0.9286498308491242,49,n_estimators
401,0.9292356383075201,49,n_estimators
451,0.9316595753937938,49,n_estimators
501,0.9302762426388971,49,n_estimators
551,0.9308916094234878,49,n_estimators
601,0.9290477357487357,49,n_estimators
651,0.9297314264793687,49,n_estimators
701,0.9308517615969637,49,n_estimators
751,0.930526750261098,49,n_estimators
801,0.9321328879011931,49,n_estimators
851,0.9323888190308112,49,n_estimators
901,0.9308666833770458,49,n_estimators
951,0.9292853231110152,49,n_estimators
1001,0.9302244808055503,49,n_estimators
1051,0.9299223094153476,49,n_estimators
1101,0.9308417159621414,49,n_estimators
1151,0.931142128949422,49,n_estimators
1201,0.9305494968685408,49,n_estimators
1,0.8090022980460987,50,n_estimators
51,0.8617724286642235,50,n_estimators
101,0.8525748761042187,50,n_estimators
151,0.860880070494121,50,n_estimators
201,0.8542815706130082,50,n_estimators
251,0.8541579150343905,50,n_estimators
301,0.8602916067290267,50,n_estimators
351,0.8527588892883744,50,n_estimators
401,0.8524639567317149,50,n_estimators
451,0.8551262691954831,50,n_estimators
501,0.8571731339032993,50,n_estimators
551,0.856497713757245,50,n_estimators
601,0.8544818793130081,50,n_estimators
651,0.855806063259394,50,n_estimators
701,0.8551285582623982,50,n_estimators
751,0.8573919726599843,50,n_estimators
801,0.8533237612357722,50,n_estimators
851,0.8574280212360863,50,n_estimators
901,0.8571121110111906,50,n_estimators
951,0.8552552266838317,50,n_estimators
1001,0.8543084209939102,50,n_estimators
1051,0.8560529043478515,50,n_estimators
1101,0.8541532221147843,50,n_estimators
1151,0.8540535123517982,50,n_estimators
1201,0.8522259630448057,50,n_estimators
